ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
61924012,53.880753,-1.351542,The Swan Inn,Point(-1.351542 53.880753),,,http://www.wikidata.org/entity/Q61924012,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Swan Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924013,53.799732,-1.641328,The Swinnow,Point(-1.641328 53.799731),,,http://www.wikidata.org/entity/Q61924013,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Swinnow<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924014,53.7522,-1.343397,The White Horse,Point(-1.343397 53.7522),,,http://www.wikidata.org/entity/Q61924014,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The White Horse<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924015,53.757885,-1.447312,Two Pointers Inn,Point(-1.447312 53.757885),,,http://www.wikidata.org/entity/Q61924015,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Two Pointers Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924016,53.741016,-1.488867,Unicorn Inn,Point(-1.488867 53.741018),,,http://www.wikidata.org/entity/Q61924016,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Unicorn Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924017,53.743443,-1.368741,Victoria Hotel,Point(-1.368741 53.743443),,,http://www.wikidata.org/entity/Q61924017,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Victoria Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924018,53.90179,-1.627199,White Hart Public House,Point(-1.627199 53.90179),,,http://www.wikidata.org/entity/Q61924018,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: White Hart Public House<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924019,53.915398,-1.407204,Windmill Inn,Point(-1.407204 53.915396),,,http://www.wikidata.org/entity/Q61924019,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Windmill Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61924057,53.90244,-1.629016,Half Moon Inn,Point(-1.629016 53.902441),,,http://www.wikidata.org/entity/Q61924057,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Half Moon Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
61928115,49.96025,15.915611,Q61928115,Point(15.915611111 49.96025),,,http://www.wikidata.org/entity/Q61928115,,http://www.wikidata.org/entity/Q213,Czech Republic,,COMPANY: Q61928115<br>COUNTRY: Czech Republic<br>FOUNDATION: nan
61929015,50.142555,14.693,Q61929015,Point(14.693 50.142555555),,,http://www.wikidata.org/entity/Q61929015,,http://www.wikidata.org/entity/Q213,Czech Republic,,COMPANY: Q61929015<br>COUNTRY: Czech Republic<br>FOUNDATION: nan
61929922,50.233444,12.202666,Q61929922,Point(12.202666666 50.233444444),,,http://www.wikidata.org/entity/Q61929922,,http://www.wikidata.org/entity/Q213,Czech Republic,,COMPANY: Q61929922<br>COUNTRY: Czech Republic<br>FOUNDATION: nan
61937251,49.288113,13.472584,Q61937251,Point(13.472583333 49.288111111),,,http://www.wikidata.org/entity/Q61937251,,http://www.wikidata.org/entity/Q213,Czech Republic,,COMPANY: Q61937251<br>COUNTRY: Czech Republic<br>FOUNDATION: nan
61941526,49.390472,13.622222,Q61941526,Point(13.622222222 49.390472222),,,http://www.wikidata.org/entity/Q61941526,,http://www.wikidata.org/entity/Q213,Czech Republic,,COMPANY: Q61941526<br>COUNTRY: Czech Republic<br>FOUNDATION: nan
61978493,36.102016,-115.17375,Nine Fine Irishmen,Point(-115.173751 36.102015),,,http://www.wikidata.org/entity/Q61978493,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: Nine Fine Irishmen<br>COUNTRY: United States of America<br>FOUNDATION: nan
