ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
80585041,51.64007,-3.9446685,"Plough & Harrow, Brynhyfryd",Point(-3.944668466 51.640073021),,,http://www.wikidata.org/entity/Q80585041,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Plough & Harrow, Brynhyfryd<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585043,51.613457,-3.965322,"The Cricketers, Brynmill",Point(-3.965321942 51.613457926),,,http://www.wikidata.org/entity/Q80585043,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: The Cricketers, Brynmill<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585045,51.654774,-3.9538314,"The Raven Inn, Treboeth",Point(-3.953831334 51.65477376),,,http://www.wikidata.org/entity/Q80585045,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: The Raven Inn, Treboeth<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585047,51.635647,-3.9633274,"Travellers Well Inn, Cwmdu",Point(-3.963327494 51.635646936),,,http://www.wikidata.org/entity/Q80585047,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Travellers Well Inn, Cwmdu<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585051,51.720078,-3.853396,The Dillwyn Arms,Point(-3.853395948 51.720077291),,,http://www.wikidata.org/entity/Q80585051,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Dillwyn Arms<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585053,51.644157,-3.9412096,"Wern Inn, Landore",Point(-3.941209652 51.644157603),,,http://www.wikidata.org/entity/Q80585053,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Wern Inn, Landore<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585055,51.8022,-3.7068772,Copper Beech Inn,Point(-3.706877231 51.802199667),,,http://www.wikidata.org/entity/Q80585055,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Copper Beech Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585056,51.63336,-3.9386892,"Smiths Arms, Foxhole",Point(-3.938689253 51.633361647),,,http://www.wikidata.org/entity/Q80585056,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Smiths Arms, Foxhole<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585059,51.64191,-3.9421153,"The Globe, Landore",Point(-3.94211529 51.64191147),,,http://www.wikidata.org/entity/Q80585059,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: The Globe, Landore<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585061,51.766026,-3.7848544,The Corner House,Point(-3.784854484 51.766027006),,,http://www.wikidata.org/entity/Q80585061,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Corner House<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585063,51.618584,-3.9410636,No 6,Point(-3.941063582 51.618584442),,,http://www.wikidata.org/entity/Q80585063,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: No 6<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585065,51.575,-3.998766,"Mumbles Ale House, Mumbles",Point(-3.998765984 51.575001725),,,http://www.wikidata.org/entity/Q80585065,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Mumbles Ale House, Mumbles<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585067,51.57491,-3.997555,"Croeso Lounge, Mumbles",Point(-3.9975549 51.5749081),,,http://www.wikidata.org/entity/Q80585067,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Croeso Lounge, Mumbles<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585070,51.67925,-3.9273868,Deers Leap,Point(-3.927386796 51.679250441),,,http://www.wikidata.org/entity/Q80585070,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Deers Leap<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585072,51.616096,-3.9575293,Hayes & Beale,Point(-3.9575294 51.6160953),,,http://www.wikidata.org/entity/Q80585072,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Hayes & Beale<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585075,51.582882,-4.043741,"Plough & Harrow, Murton",Point(-4.043741226 51.582883275),,,http://www.wikidata.org/entity/Q80585075,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Plough & Harrow, Murton<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585076,51.665287,-3.923059,"Bird In Hand, Morriston",Point(-3.923059 51.665288),,,http://www.wikidata.org/entity/Q80585076,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Bird In Hand, Morriston<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585079,51.61815,-3.967108,"The Optimist, Uplands",Point(-3.967108 51.6181504),,,http://www.wikidata.org/entity/Q80585079,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: The Optimist, Uplands<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
80585082,51.638233,-3.9271479,The Village Tavern,Point(-3.9271478 51.638234462),,,http://www.wikidata.org/entity/Q80585082,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Village Tavern<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80585085,51.776875,-3.787935,Tafarn Y Ffynnon,Point(-3.787934929 51.776874558),,,http://www.wikidata.org/entity/Q80585085,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Tafarn Y Ffynnon<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
