ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
29481774,53.339462,-3.387944,Nant Hall Hotel,Point(-3.387944 53.339463),,,http://www.wikidata.org/entity/Q29481774,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Nant Hall Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
29481823,53.261433,-3.4537208,"Talardy Hotel,The Roe",Point(-3.4537209 53.261432),,,http://www.wikidata.org/entity/Q29481823,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Talardy Hotel,The Roe<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
29481861,53.31867,-3.489459,"Bee and Station Hotel, No.41 Bodfor Street",Point(-3.4894591 53.318668),,,http://www.wikidata.org/entity/Q29481861,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Bee and Station Hotel, No.41 Bodfor Street<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
29481880,53.037754,-2.9577396,Llwyn Onn Hall Hotel,Point(-2.9577396 53.037753),,,http://www.wikidata.org/entity/Q29481880,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Llwyn Onn Hall Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
29482006,53.04522,-2.9911542,"Wynnstay Arms Hotel, Yorke Street (E Side)",Point(-2.9911542 53.045219),,,http://www.wikidata.org/entity/Q29482006,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Wynnstay Arms Hotel, Yorke Street (E Side)<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
29482095,53.050735,-2.995831,"Abbotsfield Priory Hotel, Rhosddu Road(Sw Side)",Point(-2.9958309 53.050735),,,http://www.wikidata.org/entity/Q29482095,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Abbotsfield Priory Hotel, Rhosddu Road(Sw Side)<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
29482182,51.611095,-2.7016294,St Pierre Hotel,Point(-2.7016295 51.611096),,,http://www.wikidata.org/entity/Q29482182,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: St Pierre Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
29482255,51.70049,-2.9019606,New Court Hotel,Point(-2.9019606 51.700488),,,http://www.wikidata.org/entity/Q29482255,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: New Court Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
29482255,51.700535,-2.9019623,New Court Hotel,Point(-2.901962326 51.700535223),,,http://www.wikidata.org/entity/Q29482255,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: New Court Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
29482276,51.700096,-2.9049625,The Royal Hotel,Point(-2.9049626 51.700096),,,http://www.wikidata.org/entity/Q29482276,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Royal Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
