ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
86744573,35.668804,139.7667,Mitsui Garden Hotel Ginza-gochome,Point(139.766694444 35.668805555),,,http://www.wikidata.org/entity/Q86744573,,http://www.wikidata.org/entity/Q17,Japan,,COMPANY: Mitsui Garden Hotel Ginza-gochome<br>COUNTRY: Japan<br>FOUNDATION: nan
86996394,53.341507,-6.2507057,The Mont Hotel,Point(-6.2507059 53.3415078),,,http://www.wikidata.org/entity/Q86996394,,http://www.wikidata.org/entity/Q27,Ireland,,COMPANY: The Mont Hotel<br>COUNTRY: Ireland<br>FOUNDATION: nan
87048521,53.337376,-6.2632813,The Green Hotel,Point(-6.2632814 53.337375),,,http://www.wikidata.org/entity/Q87048521,,http://www.wikidata.org/entity/Q27,Ireland,,COMPANY: The Green Hotel<br>COUNTRY: Ireland<br>FOUNDATION: nan
87050950,53.341667,-6.2500277,The Davenport Hotel,Point(-6.2500275 53.3416667),,,http://www.wikidata.org/entity/Q87050950,,http://www.wikidata.org/entity/Q27,Ireland,,COMPANY: The Davenport Hotel<br>COUNTRY: Ireland<br>FOUNDATION: nan
87067712,-21.786388,-46.56889,Palace Hotel Poços de Caldas,Point(-46.568888888 -21.786388888),1925-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q87067712,,http://www.wikidata.org/entity/Q155,Brazil,1925.0,COMPANY: Palace Hotel Poços de Caldas<br>COUNTRY: Brazil<br>FOUNDATION: 1925
87067889,-21.820639,-46.521057,Monreale Hotel Resort,Point(-46.521055555 -21.820638888),,,http://www.wikidata.org/entity/Q87067889,,http://www.wikidata.org/entity/Q155,Brazil,,COMPANY: Monreale Hotel Resort<br>COUNTRY: Brazil<br>FOUNDATION: nan
87068912,-21.785528,-46.570057,Palace Casino (Poços de Caldas),Point(-46.570055555 -21.785527777),1931-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q87068912,,http://www.wikidata.org/entity/Q155,Brazil,1931.0,COMPANY: Palace Casino (Poços de Caldas)<br>COUNTRY: Brazil<br>FOUNDATION: 1931
87265622,50.440388,30.484694,Hotel ibis Kyiv Railway Station,Point(30.484694444 50.440388888),,,http://www.wikidata.org/entity/Q87265622,,http://www.wikidata.org/entity/Q212,Ukraine,,COMPANY: Hotel ibis Kyiv Railway Station<br>COUNTRY: Ukraine<br>FOUNDATION: nan
87334161,42.359444,-87.83417,Karcher Hotel,Point(-87.834166666 42.359444444),,,http://www.wikidata.org/entity/Q87334161,,,,,
87347439,44.322254,9.30358,Villa Piaggio,Point(9.3035805 44.3222525),,,http://www.wikidata.org/entity/Q87347439,,http://www.wikidata.org/entity/Q38,Italy,,COMPANY: Villa Piaggio<br>COUNTRY: Italy<br>FOUNDATION: nan
87357680,51.2175,4.4199724,Leonardo Hotel Antwerpen,Point(4.419972222 51.2175),,,http://www.wikidata.org/entity/Q87357680,,http://www.wikidata.org/entity/Q31,Belgium,,COMPANY: Leonardo Hotel Antwerpen<br>COUNTRY: Belgium<br>FOUNDATION: nan
87359250,51.21711,4.4195833,De Keyser Hotel,Point(4.419583333 51.217111111),,,http://www.wikidata.org/entity/Q87359250,,http://www.wikidata.org/entity/Q31,Belgium,,COMPANY: De Keyser Hotel<br>COUNTRY: Belgium<br>FOUNDATION: nan
87360676,51.216194,4.42025,Century Hotel,Point(4.42025 51.216194444),,,http://www.wikidata.org/entity/Q87360676,,http://www.wikidata.org/entity/Q31,Belgium,,COMPANY: Century Hotel<br>COUNTRY: Belgium<br>FOUNDATION: nan
87399931,53.91118,27.54634,Q87399931,Point(27.54634 53.91118),,,http://www.wikidata.org/entity/Q87399931,,,,,
