ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
56487664,-29.584618,29.288246,Q56487664,Point(29.288247 -29.584618),,,http://www.wikidata.org/entity/Q56487664,,http://www.wikidata.org/entity/Q258,South Africa,,COMPANY: Q56487664<br>COUNTRY: South Africa<br>FOUNDATION: nan
56487664,-29.584618,29.288246,Q56487664,Point(29.288247 -29.584618),,,http://www.wikidata.org/entity/Q56487664,,http://www.wikidata.org/entity/Q1013,Lesotho,,COMPANY: Q56487664<br>COUNTRY: Lesotho<br>FOUNDATION: nan
56501485,-38.388138,142.24005,Merrijig Inn,Point(142.240055555 -38.388138888),1846-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56501485,,http://www.wikidata.org/entity/Q408,Australia,1846,COMPANY: Merrijig Inn<br>COUNTRY: Australia<br>FOUNDATION: 1846
56596809,-37.82525,144.99289,Post Office Hotel,Point(144.992888888 -37.82525),1905-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56596809,,http://www.wikidata.org/entity/Q408,Australia,1905,COMPANY: Post Office Hotel<br>COUNTRY: Australia<br>FOUNDATION: 1905
56600363,-36.61636,145.2217,Gregory's Bridge Hotel,Point(145.221694444 -36.616361111),1865-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56600363,,http://www.wikidata.org/entity/Q408,Australia,1865,COMPANY: Gregory's Bridge Hotel<br>COUNTRY: Australia<br>FOUNDATION: 1865
56620380,57.454556,-6.314494,"Skeabost House Hotel, Skye",Point(-6.3144941 57.454556),,,http://www.wikidata.org/entity/Q56620380,,http://www.wikidata.org/entity/Q145,United Kingdom,,"COMPANY: Skeabost House Hotel, Skye<br>COUNTRY: United Kingdom<br>FOUNDATION: nan"
56651024,-37.864113,144.9068,"Royal Hotel, Williamstown",Point(144.906805555 -37.864111111),1890-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56651024,,http://www.wikidata.org/entity/Q408,Australia,1890,"COMPANY: Royal Hotel, Williamstown<br>COUNTRY: Australia<br>FOUNDATION: 1890"
56673723,-38.33917,144.7414,Continental Hotel,Point(144.741388888 -38.339166666),1875-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56673723,,http://www.wikidata.org/entity/Q408,Australia,1875,COMPANY: Continental Hotel<br>COUNTRY: Australia<br>FOUNDATION: 1875
56707584,-37.84861,144.95125,Victoria Hotel,Point(144.95125 -37.848611111),1888-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q56707584,,http://www.wikidata.org/entity/Q408,Australia,1888,COMPANY: Victoria Hotel<br>COUNTRY: Australia<br>FOUNDATION: 1888
56749746,54.8661,-6.2832,Adair Arms Hotel,Point(-6.2832 54.8661021),,,http://www.wikidata.org/entity/Q56749746,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Adair Arms Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
