ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
41269497,48.86767,12.53903,Q41269497,Point(12.53903 48.86767),,,http://www.wikidata.org/entity/Q41269497,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41269497<br>COUNTRY: Germany<br>FOUNDATION: nan
41269502,48.88057,12.54962,"Regensburgerstraße 106, Straubing-Frauenbründl",Point(12.54962 48.88057),,,http://www.wikidata.org/entity/Q41269502,,http://www.wikidata.org/entity/Q183,Germany,,"COMPANY: Regensburgerstraße 106, Straubing-Frauenbründl<br>COUNTRY: Germany<br>FOUNDATION: nan"
41269548,48.88207,12.56989,Q41269548,Point(12.56989 48.88207),,,http://www.wikidata.org/entity/Q41269548,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41269548<br>COUNTRY: Germany<br>FOUNDATION: nan
41270099,48.03047,12.556057,Q41270099,Point(12.5560574 48.0304699),,,http://www.wikidata.org/entity/Q41270099,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41270099<br>COUNTRY: Germany<br>FOUNDATION: nan
41270337,47.869038,12.648172,Q41270337,Point(12.648172 47.8690374),,,http://www.wikidata.org/entity/Q41270337,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41270337<br>COUNTRY: Germany<br>FOUNDATION: nan
41271111,49.0192,12.0826,Q41271111,Point(12.0826 49.0192),,,http://www.wikidata.org/entity/Q41271111,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271111<br>COUNTRY: Germany<br>FOUNDATION: nan
41271239,49.0179,12.1095,Q41271239,Point(12.1095 49.0179),,,http://www.wikidata.org/entity/Q41271239,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271239<br>COUNTRY: Germany<br>FOUNDATION: nan
41271607,47.87931,10.62093,Q41271607,Point(10.62093 47.87931),,,http://www.wikidata.org/entity/Q41271607,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271607<br>COUNTRY: Germany<br>FOUNDATION: nan
41271610,47.87922,10.62043,Kaiser-Max-Straße 27,Point(10.62043 47.87922),,,http://www.wikidata.org/entity/Q41271610,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Kaiser-Max-Straße 27<br>COUNTRY: Germany<br>FOUNDATION: nan
41271612,47.87913,10.62008,Kaiser-Max-Straße 31,Point(10.62008 47.87913),,,http://www.wikidata.org/entity/Q41271612,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Kaiser-Max-Straße 31<br>COUNTRY: Germany<br>FOUNDATION: nan
41271615,47.87945,10.61998,Kaiser-Max-Straße 34 (Kaufbeuren),Point(10.61998 47.87945),,,http://www.wikidata.org/entity/Q41271615,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Kaiser-Max-Straße 34 (Kaufbeuren)<br>COUNTRY: Germany<br>FOUNDATION: nan
41271622,47.8794,10.61966,Q41271622,Point(10.61966 47.8794),,,http://www.wikidata.org/entity/Q41271622,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271622<br>COUNTRY: Germany<br>FOUNDATION: nan
41271624,47.87898,10.61958,Q41271624,Point(10.61958 47.87898),,,http://www.wikidata.org/entity/Q41271624,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271624<br>COUNTRY: Germany<br>FOUNDATION: nan
41271699,47.88099,10.61994,Neue Gasse 8 (Kaufbeuren),Point(10.61994 47.88099),,,http://www.wikidata.org/entity/Q41271699,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Neue Gasse 8 (Kaufbeuren)<br>COUNTRY: Germany<br>FOUNDATION: nan
41271713,47.88024,10.62318,Rosental 10,Point(10.62318 47.88024),,,http://www.wikidata.org/entity/Q41271713,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Rosental 10<br>COUNTRY: Germany<br>FOUNDATION: nan
41271734,47.88047,10.61887,Schmiedgasse 1,Point(10.61887 47.88047),,,http://www.wikidata.org/entity/Q41271734,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Schmiedgasse 1<br>COUNTRY: Germany<br>FOUNDATION: nan
41271744,47.88063,10.6192,Q41271744,Point(10.6192 47.88063),,,http://www.wikidata.org/entity/Q41271744,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271744<br>COUNTRY: Germany<br>FOUNDATION: nan
41271809,47.87319,10.60358,Hauptstraße 10,Point(10.60358 47.87319),,,http://www.wikidata.org/entity/Q41271809,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Hauptstraße 10<br>COUNTRY: Germany<br>FOUNDATION: nan
41271897,48.52834,11.25391,Q41271897,Point(11.25391 48.52834),,,http://www.wikidata.org/entity/Q41271897,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271897<br>COUNTRY: Germany<br>FOUNDATION: nan
41271909,48.760674,11.260254,Q41271909,Point(11.26025409 48.76067293),,,http://www.wikidata.org/entity/Q41271909,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41271909<br>COUNTRY: Germany<br>FOUNDATION: nan
41272003,48.7003,11.017597,Q41272003,Point(11.01759732 48.70029757),,,http://www.wikidata.org/entity/Q41272003,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272003<br>COUNTRY: Germany<br>FOUNDATION: nan
41272308,48.73707,11.178221,Q41272308,Point(11.178221 48.73707),,,http://www.wikidata.org/entity/Q41272308,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272308<br>COUNTRY: Germany<br>FOUNDATION: nan
41272315,48.737095,11.178626,Amalienstraße A 51,Point(11.178626 48.737095),,,http://www.wikidata.org/entity/Q41272315,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Amalienstraße A 51<br>COUNTRY: Germany<br>FOUNDATION: nan
41272318,48.736996,11.178988,Amalienstraße A 53,Point(11.178988 48.736996),,,http://www.wikidata.org/entity/Q41272318,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Amalienstraße A 53<br>COUNTRY: Germany<br>FOUNDATION: nan
41272320,48.73686,11.179166,Q41272320,Point(11.179166 48.736859),,,http://www.wikidata.org/entity/Q41272320,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272320<br>COUNTRY: Germany<br>FOUNDATION: nan
41272535,48.73626,11.179283,Q41272535,Point(11.17928356 48.73625977),,,http://www.wikidata.org/entity/Q41272535,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272535<br>COUNTRY: Germany<br>FOUNDATION: nan
41272608,48.734825,11.18266,Q41272608,Point(11.18266 48.734825),,,http://www.wikidata.org/entity/Q41272608,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272608<br>COUNTRY: Germany<br>FOUNDATION: nan
41272644,48.73436,11.179383,Theresienstraße B 199,Point(11.179383 48.734358),,,http://www.wikidata.org/entity/Q41272644,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Theresienstraße B 199<br>COUNTRY: Germany<br>FOUNDATION: nan
41272762,48.690594,11.1103,Q41272762,Point(11.11029983 48.69059211),,,http://www.wikidata.org/entity/Q41272762,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272762<br>COUNTRY: Germany<br>FOUNDATION: nan
41272966,48.745235,11.071317,Q41272966,Point(11.0713166 48.7452366),,,http://www.wikidata.org/entity/Q41272966,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41272966<br>COUNTRY: Germany<br>FOUNDATION: nan
41273261,48.71695,11.318592,Q41273261,Point(11.3185919 48.7169507),,,http://www.wikidata.org/entity/Q41273261,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273261<br>COUNTRY: Germany<br>FOUNDATION: nan
41273404,47.80362,12.855932,Q41273404,Point(12.855932 47.803618),,,http://www.wikidata.org/entity/Q41273404,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273404<br>COUNTRY: Germany<br>FOUNDATION: nan
41273405,47.802654,12.856654,Q41273405,Point(12.856654 47.802655),,,http://www.wikidata.org/entity/Q41273405,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273405<br>COUNTRY: Germany<br>FOUNDATION: nan
41273419,47.785286,12.869883,Q41273419,Point(12.869883 47.785287),,,http://www.wikidata.org/entity/Q41273419,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273419<br>COUNTRY: Germany<br>FOUNDATION: nan
41273478,47.82032,12.848492,Q41273478,Point(12.848492 47.820319),,,http://www.wikidata.org/entity/Q41273478,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273478<br>COUNTRY: Germany<br>FOUNDATION: nan
41273530,47.82599,12.873439,Q41273530,Point(12.873439 47.825989),,,http://www.wikidata.org/entity/Q41273530,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273530<br>COUNTRY: Germany<br>FOUNDATION: nan
41273799,47.724403,12.877641,Q41273799,Point(12.877641 47.724403),,,http://www.wikidata.org/entity/Q41273799,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273799<br>COUNTRY: Germany<br>FOUNDATION: nan
41273934,47.720108,12.847872,Q41273934,Point(12.847872 47.720109),,,http://www.wikidata.org/entity/Q41273934,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41273934<br>COUNTRY: Germany<br>FOUNDATION: nan
41274006,47.743004,12.915113,Q41274006,Point(12.915113 47.743003),,,http://www.wikidata.org/entity/Q41274006,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274006<br>COUNTRY: Germany<br>FOUNDATION: nan
41274175,47.63257,13.00064,Q41274175,Point(13.00064 47.63257),,,http://www.wikidata.org/entity/Q41274175,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274175<br>COUNTRY: Germany<br>FOUNDATION: nan
41274188,47.63519,13.00442,Q41274188,Point(13.00442 47.63519),,,http://www.wikidata.org/entity/Q41274188,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274188<br>COUNTRY: Germany<br>FOUNDATION: nan
41274196,47.63591,13.00483,Q41274196,Point(13.00483 47.63591),,,http://www.wikidata.org/entity/Q41274196,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274196<br>COUNTRY: Germany<br>FOUNDATION: nan
41274399,47.63098,13.00784,Q41274399,Point(13.00784 47.63098),,,http://www.wikidata.org/entity/Q41274399,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274399<br>COUNTRY: Germany<br>FOUNDATION: nan
41274528,47.65132,12.96147,Q41274528,Point(12.96147 47.65132),,,http://www.wikidata.org/entity/Q41274528,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274528<br>COUNTRY: Germany<br>FOUNDATION: nan
41274740,47.94023,12.93663,Q41274740,Point(12.93663 47.94023),,,http://www.wikidata.org/entity/Q41274740,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41274740<br>COUNTRY: Germany<br>FOUNDATION: nan
41275063,47.93286,12.92852,Q41275063,Point(12.92852 47.93286),,,http://www.wikidata.org/entity/Q41275063,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275063<br>COUNTRY: Germany<br>FOUNDATION: nan
41275135,47.69465,13.04719,Q41275135,Point(13.04719 47.69465),,,http://www.wikidata.org/entity/Q41275135,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275135<br>COUNTRY: Germany<br>FOUNDATION: nan
41275178,47.67719,13.02392,Q41275178,Point(13.02392 47.67719),,,http://www.wikidata.org/entity/Q41275178,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275178<br>COUNTRY: Germany<br>FOUNDATION: nan
41275313,47.8884,12.92643,Q41275313,Point(12.92643 47.8884),,,http://www.wikidata.org/entity/Q41275313,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275313<br>COUNTRY: Germany<br>FOUNDATION: nan
41275500,47.59005,12.98918,Q41275500,Point(12.98918 47.59005),,,http://www.wikidata.org/entity/Q41275500,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275500<br>COUNTRY: Germany<br>FOUNDATION: nan
41275646,47.84962,12.822249,Q41275646,Point(12.822249 47.849619),,,http://www.wikidata.org/entity/Q41275646,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275646<br>COUNTRY: Germany<br>FOUNDATION: nan
41275649,47.84982,12.8223,Q41275649,Point(12.8223 47.84982),,,http://www.wikidata.org/entity/Q41275649,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275649<br>COUNTRY: Germany<br>FOUNDATION: nan
41275727,47.83321,12.74202,Q41275727,Point(12.74202 47.83321),,,http://www.wikidata.org/entity/Q41275727,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275727<br>COUNTRY: Germany<br>FOUNDATION: nan
41275769,47.85289,12.78635,Q41275769,Point(12.78635 47.85289),,,http://www.wikidata.org/entity/Q41275769,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41275769<br>COUNTRY: Germany<br>FOUNDATION: nan
41276316,49.0198,12.0859,Q41276316,Point(12.0859 49.0198),,,http://www.wikidata.org/entity/Q41276316,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276316<br>COUNTRY: Germany<br>FOUNDATION: nan
41276616,49.01693,12.09133,Q41276616,Point(12.09133 49.01693),,,http://www.wikidata.org/entity/Q41276616,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276616<br>COUNTRY: Germany<br>FOUNDATION: nan
41276681,49.02136,12.09535,Q41276681,Point(12.09535 49.02136),,,http://www.wikidata.org/entity/Q41276681,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276681<br>COUNTRY: Germany<br>FOUNDATION: nan
41276777,49.02059,12.09653,Q41276777,Point(12.09653 49.02059),,,http://www.wikidata.org/entity/Q41276777,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276777<br>COUNTRY: Germany<br>FOUNDATION: nan
41276850,49.01923,12.09025,Q41276850,Point(12.09025 49.01923),,,http://www.wikidata.org/entity/Q41276850,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276850<br>COUNTRY: Germany<br>FOUNDATION: nan
41276993,49.01638,12.09792,Q41276993,Point(12.09792 49.01638),,,http://www.wikidata.org/entity/Q41276993,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41276993<br>COUNTRY: Germany<br>FOUNDATION: nan
41277132,49.01919,12.09408,Hinter der Grieb 8 Regensburg,Point(12.09408 49.01919),,,http://www.wikidata.org/entity/Q41277132,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Hinter der Grieb 8 Regensburg<br>COUNTRY: Germany<br>FOUNDATION: nan
41277136,49.01914,12.09376,Q41277136,Point(12.09376 49.01914),,,http://www.wikidata.org/entity/Q41277136,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277136<br>COUNTRY: Germany<br>FOUNDATION: nan
41277158,49.02106,12.09355,Q41277158,Point(12.09355 49.02106),,,http://www.wikidata.org/entity/Q41277158,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277158<br>COUNTRY: Germany<br>FOUNDATION: nan
41277497,49.01928,12.09263,Q41277497,Point(12.09263 49.01928),,,http://www.wikidata.org/entity/Q41277497,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277497<br>COUNTRY: Germany<br>FOUNDATION: nan
41277507,49.01885,12.09338,Q41277507,Point(12.09338 49.01885),,,http://www.wikidata.org/entity/Q41277507,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277507<br>COUNTRY: Germany<br>FOUNDATION: nan
41277520,49.01721,12.09541,Q41277520,Point(12.09541 49.01721),,,http://www.wikidata.org/entity/Q41277520,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277520<br>COUNTRY: Germany<br>FOUNDATION: nan
41277544,49.01777,12.09874,Q41277544,Point(12.09874 49.01777),,,http://www.wikidata.org/entity/Q41277544,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277544<br>COUNTRY: Germany<br>FOUNDATION: nan
41277601,49.01796,12.09383,Q41277601,Point(12.09383 49.01796),,,http://www.wikidata.org/entity/Q41277601,,http://www.wikidata.org/entity/Q183,Germany,,COMPANY: Q41277601<br>COUNTRY: Germany<br>FOUNDATION: nan
