ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
80857206,51.609283,-3.098898,Prince Of Wales,Point(-3.098898025 51.609282496),,,http://www.wikidata.org/entity/Q80857206,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Prince Of Wales<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857208,51.590862,-2.9971485,The Royal Mail,Point(-2.997148633 51.590862619),,,http://www.wikidata.org/entity/Q80857208,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Royal Mail<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857211,51.582073,-2.9919076,The Alma Inn,Point(-2.991907596 51.582071596),,,http://www.wikidata.org/entity/Q80857211,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Alma Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857213,51.604343,-3.095872,Commercial Inn,Point(-3.095871849 51.604344529),,,http://www.wikidata.org/entity/Q80857213,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Commercial Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857216,51.573875,-2.944572,Harvester,Point(-2.9445719 51.5738752),,,http://www.wikidata.org/entity/Q80857216,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Harvester<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857219,51.58703,-3.0033305,The Cellar Door,Point(-3.003330431 51.587029904),,,http://www.wikidata.org/entity/Q80857219,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Cellar Door<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857221,51.641422,-3.1329682,Old Swan Inn,Point(-3.132968272 51.641420512),,,http://www.wikidata.org/entity/Q80857221,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Old Swan Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857224,51.58948,-2.9145312,The Milton Hotel,Point(-2.9145312 51.5894828),,,http://www.wikidata.org/entity/Q80857224,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Milton Hotel<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857226,51.58279,-2.9923475,King William IV,Point(-2.992347478 51.582789941),,,http://www.wikidata.org/entity/Q80857226,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: King William IV<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
80857229,51.60124,-2.8776455,The Old Barn Inn,Point(-2.8776455 51.6012397),,,http://www.wikidata.org/entity/Q80857229,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: The Old Barn Inn<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
