ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
55454118,40.582542,-74.61199,Synchronoss (United States),Point(-74.611989 40.582544),2000-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454118,,http://www.wikidata.org/entity/Q30,United States of America,2000.0,COMPANY: Synchronoss (United States)<br>COUNTRY: United States of America<br>FOUNDATION: 2000
55454120,53.35187,-6.273195,Seagate (Ireland),Point(-6.273195 53.351871),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454120,,http://www.wikidata.org/entity/Q27,Ireland,1978.0,COMPANY: Seagate (Ireland)<br>COUNTRY: Ireland<br>FOUNDATION: 1978
55454124,42.05863,-88.14264,CDK Global (United States),Point(-88.142642 42.058632),1972-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454124,,http://www.wikidata.org/entity/Q30,United States of America,1972.0,COMPANY: CDK Global (United States)<br>COUNTRY: United States of America<br>FOUNDATION: 1972
55454126,22.276426,114.17426,Champion Technology Holdings (China),Point(114.17426 22.276426),,,http://www.wikidata.org/entity/Q55454126,,http://www.wikidata.org/entity/Q148,People's Republic of China,,COMPANY: Champion Technology Holdings (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: nan
55454128,22.799517,114.16422,Luxshare ICT (China),Point(114.164222 22.799516),2004-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454128,,http://www.wikidata.org/entity/Q148,People's Republic of China,2004.0,COMPANY: Luxshare ICT (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 2004
55454131,52.25915,6.792794,Sensata Technologies (Netherlands),Point(6.792794 52.25915),2006-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454131,,http://www.wikidata.org/entity/Q55,Netherlands,2006.0,COMPANY: Sensata Technologies (Netherlands)<br>COUNTRY: Netherlands<br>FOUNDATION: 2006
55454133,22.55257,113.93009,China GreatWall Technology Group (China),Point(113.930089 22.552571),1987-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454133,,http://www.wikidata.org/entity/Q148,People's Republic of China,1987.0,COMPANY: China GreatWall Technology Group (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1987
55454139,37.501366,-122.215576,Heron Therapeutics (United States),Point(-122.215576 37.501365),1983-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454139,,http://www.wikidata.org/entity/Q30,United States of America,1983.0,COMPANY: Heron Therapeutics (United States)<br>COUNTRY: United States of America<br>FOUNDATION: 1983
55454141,22.550526,113.9313,Tianma Microelectronics (China),Point(113.931298 22.550525),1983-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454141,,http://www.wikidata.org/entity/Q148,People's Republic of China,1983.0,COMPANY: Tianma Microelectronics (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1983
55454142,30.185934,120.16508,Hundsun (China),Point(120.165075 30.185934),1995-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454142,,http://www.wikidata.org/entity/Q148,People's Republic of China,1995.0,COMPANY: Hundsun (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1995
55454145,22.535892,114.022255,O-film (China),Point(114.022252 22.535893),2002-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454145,,http://www.wikidata.org/entity/Q148,People's Republic of China,2002.0,COMPANY: O-film (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 2002
55454146,31.01392,119.886345,Tianneng Power (China),Point(119.886348 31.013919),1986-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454146,,http://www.wikidata.org/entity/Q148,People's Republic of China,1986.0,COMPANY: Tianneng Power (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1986
55454149,27.87567,112.96857,Xiangtan Electric Manufacturing Group (China),Point(112.968564 27.87567),1936-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454149,,http://www.wikidata.org/entity/Q148,People's Republic of China,1936.0,COMPANY: Xiangtan Electric Manufacturing Group (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1936
55454152,25.071138,121.25788,Zhen Ding Technology (Taiwan),Point(121.257878 25.071139),2006-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454152,,http://www.wikidata.org/entity/Q865,Taiwan,2006.0,COMPANY: Zhen Ding Technology (Taiwan)<br>COUNTRY: Taiwan<br>FOUNDATION: 2006
55454157,39.9801,116.500175,NAURA (China),Point(116.500176 39.980098),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454157,,http://www.wikidata.org/entity/Q148,People's Republic of China,2001.0,COMPANY: NAURA (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 2001
55454160,50.884888,5.994588,Kowsar Medical (Netherlands),Point(5.994588 50.884886),2010-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454160,,http://www.wikidata.org/entity/Q55,Netherlands,2010.0,COMPANY: Kowsar Medical (Netherlands)<br>COUNTRY: Netherlands<br>FOUNDATION: 2010
55454162,22.280779,114.17207,Sino Biopharmaceutical (China),Point(114.172073 22.280779),2000-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454162,,http://www.wikidata.org/entity/Q148,People's Republic of China,2000.0,COMPANY: Sino Biopharmaceutical (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 2000
55454172,39.924908,116.43911,Pfizer (China),Point(116.439111 39.924909),1849-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454172,,http://www.wikidata.org/entity/Q148,People's Republic of China,1849.0,COMPANY: Pfizer (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1849
55454173,48.220993,16.396189,Cerner (Austria),Point(16.396189 48.220994),1986-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454173,,http://www.wikidata.org/entity/Q40,Austria,1986.0,COMPANY: Cerner (Austria)<br>COUNTRY: Austria<br>FOUNDATION: 1986
55454190,51.48696,-0.31045,GL Assessment (United Kingdom),Point(-0.31045 51.486962),,,http://www.wikidata.org/entity/Q55454190,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: GL Assessment (United Kingdom)<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
55454202,51.496006,-0.310912,Hourglass Group (United Kingdom),Point(-0.310912 51.496006),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454202,,http://www.wikidata.org/entity/Q145,United Kingdom,1998.0,COMPANY: Hourglass Group (United Kingdom)<br>COUNTRY: United Kingdom<br>FOUNDATION: 1998
55454252,31.38105,119.44931,Bühler (China),Point(119.449312 31.381051),1983-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454252,,http://www.wikidata.org/entity/Q148,People's Republic of China,1983.0,COMPANY: Bühler (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1983
55454254,51.32514,4.285585,Ineos (Belgium),Point(4.285585 51.32514),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454254,,http://www.wikidata.org/entity/Q31,Belgium,1998.0,COMPANY: Ineos (Belgium)<br>COUNTRY: Belgium<br>FOUNDATION: 1998
55454257,55.736412,37.6138,Panasonic (Russia),Point(37.6138 55.736411),,,http://www.wikidata.org/entity/Q55454257,,http://www.wikidata.org/entity/Q159,Russia,,COMPANY: Panasonic (Russia)<br>COUNTRY: Russia<br>FOUNDATION: nan
55454259,55.723537,37.61068,Beiersdorf,Point(37.61068 55.723539),,,http://www.wikidata.org/entity/Q55454259,,http://www.wikidata.org/entity/Q159,Russia,,COMPANY: Beiersdorf<br>COUNTRY: Russia<br>FOUNDATION: nan
55454260,47.831223,13.002247,Bühler (Austria),Point(13.002247 47.831223),1952-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454260,,http://www.wikidata.org/entity/Q40,Austria,1952.0,COMPANY: Bühler (Austria)<br>COUNTRY: Austria<br>FOUNDATION: 1952
55454262,59.345985,18.037249,Dolby (Sweden),Point(18.037248 59.345987),1965-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454262,,http://www.wikidata.org/entity/Q34,Sweden,1965.0,COMPANY: Dolby (Sweden)<br>COUNTRY: Sweden<br>FOUNDATION: 1965
55454265,60.2956,24.964138,United Technologies (Finland),Point(24.964138 60.295602),1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454265,,http://www.wikidata.org/entity/Q33,Finland,1934.0,COMPANY: United Technologies (Finland)<br>COUNTRY: Finland<br>FOUNDATION: 1934
55454266,46.003696,8.945056,Casale (Switzerland),Point(8.945056 46.003695),1928-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454266,,http://www.wikidata.org/entity/Q39,Switzerland,1928.0,COMPANY: Casale (Switzerland)<br>COUNTRY: Switzerland<br>FOUNDATION: 1928
55454269,60.1674,24.951756,Owens Corning (Finland),Point(24.951756 60.1674),1935-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454269,,http://www.wikidata.org/entity/Q33,Finland,1935.0,COMPANY: Owens Corning (Finland)<br>COUNTRY: Finland<br>FOUNDATION: 1935
55454272,50.474777,3.886148,Vesuvius (Belgium),Point(3.886148 50.474778),1916-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454272,,http://www.wikidata.org/entity/Q31,Belgium,1916.0,COMPANY: Vesuvius (Belgium)<br>COUNTRY: Belgium<br>FOUNDATION: 1916
55454274,53.647095,10.058079,Link (Germany),Point(10.058079 53.647093),1948-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454274,,http://www.wikidata.org/entity/Q183,Germany,1948.0,COMPANY: Link (Germany)<br>COUNTRY: Germany<br>FOUNDATION: 1948
55454275,31.270098,121.46834,Foxlink (China),Point(121.468335 31.270097),1986-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454275,,http://www.wikidata.org/entity/Q148,People's Republic of China,1986.0,COMPANY: Foxlink (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1986
55454276,39.90758,116.44807,LG (China),Point(116.448064 39.907581),1993-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454276,,http://www.wikidata.org/entity/Q148,People's Republic of China,1993.0,COMPANY: LG (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1993
55454287,22.337938,114.14835,Million Tech Development (China),Point(114.148355 22.337939),1987-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454287,,http://www.wikidata.org/entity/Q148,People's Republic of China,1987.0,COMPANY: Million Tech Development (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1987
55454288,31.647934,119.96273,Karl Mayer (China),Point(119.962733 31.647934),1937-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454288,,http://www.wikidata.org/entity/Q148,People's Republic of China,1937.0,COMPANY: Karl Mayer (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1937
55454289,31.351158,121.58733,Mettler-Toledo (China),Point(121.587334 31.351158),1901-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454289,,http://www.wikidata.org/entity/Q148,People's Republic of China,1901.0,COMPANY: Mettler-Toledo (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1901
55454293,39.941765,116.44641,NEC (China),Point(116.446409 39.941763),1899-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454293,,http://www.wikidata.org/entity/Q148,People's Republic of China,1899.0,COMPANY: NEC (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1899
55454295,39.914757,116.455154,Panasonic (China),Point(116.455151 39.914756),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454295,,http://www.wikidata.org/entity/Q148,People's Republic of China,1978.0,COMPANY: Panasonic (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 1978
55454297,31.299887,120.581085,II-VI (China),Point(120.581087 31.299886),2004-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q55454297,,http://www.wikidata.org/entity/Q148,People's Republic of China,2004.0,COMPANY: II-VI (China)<br>COUNTRY: People's Republic of China<br>FOUNDATION: 2004
